update,theta
1259,0.7410777807235718
1260,0.741184651851654
1261,0.741291344165802
1262,0.7413978576660156
1263,0.7415042519569397
1264,0.7416104674339294
1265,0.7417165040969849
1266,0.741822361946106
1267,0.7419281005859375
1268,0.7420336604118347
1269,0.7421390414237976
1270,0.7422442436218262
1271,0.7423493266105652
1272,0.7424542307853699
1273,0.7425589561462402
1274,0.742663562297821
1275,0.7427679896354675
1276,0.7428722381591797
1277,0.7429763674736023
1278,0.7430803179740906
1279,0.7431840896606445
1280,0.7432876825332642
1281,0.7433911561965942
1282,0.74349445104599
1283,0.7435975670814514
1284,0.7437005639076233
1285,0.7438033819198608
1286,0.7439060211181641
1287,0.7440085411071777
1288,0.7441108822822571
1289,0.7442130446434021
1290,0.7443150877952576
1291,0.7444169521331787
1292,0.7445186376571655
1293,0.7446202039718628
1294,0.7447215914726257
1295,0.7448228001594543
1296,0.7449238896369934
1297,0.7450248003005981
1298,0.7451255917549133
1299,0.7452262043952942
1300,0.7453266382217407
1301,0.7454269528388977
1302,0.7455270886421204
1303,0.7456270456314087
1304,0.7457268834114075
1305,0.7458265423774719
1306,0.7459260821342468
1307,0.7460254430770874
1308,0.7461246252059937
1309,0.7462236881256104
1310,0.7463225722312927
1311,0.7464213371276855
1312,0.746519923210144
1313,0.7466183304786682
1314,0.7467166185379028
1315,0.7468147277832031
1316,0.7469127178192139
1317,0.7470105290412903
1318,0.7471082210540771
1319,0.7472057342529297
1320,0.7473030686378479
1321,0.7474002838134766
1322,0.7474973201751709
1323,0.7475942373275757
1324,0.7476909756660461
1325,0.747787594795227
1326,0.7478840351104736
1327,0.7479803562164307
1328,0.7480764985084534
1329,0.7481725215911865
1330,0.7482683658599854
1331,0.7483640313148499
1332,0.7484595775604248
1333,0.7485549449920654
1334,0.7486501932144165
1335,0.7487452626228333
1336,0.7488402128219604
1337,0.7489349842071533
1338,0.7490296363830566
1339,0.7491241097450256
1340,0.7492184638977051
1341,0.7493126392364502
1342,0.7494066953659058
1343,0.749500572681427
1344,0.7495943307876587
1345,0.749687910079956
1346,0.7497813701629639
1347,0.7498746514320374
1348,0.7499678134918213
1349,0.7500607967376709
1350,0.750153660774231
1351,0.7502464056015015
1352,0.7503389716148376
1353,0.7504314184188843
1354,0.7505236864089966
1355,0.7506158351898193
1356,0.7507078051567078
1357,0.7507996559143066
1358,0.7508913278579712
1359,0.7509828805923462
1360,0.7510742545127869
1361,0.751165509223938
1362,0.7512566447257996
1363,0.7513476014137268
1364,0.7514384388923645
1365,0.7515290975570679
1366,0.7516196370124817
1367,0.7517099976539612
1368,0.7518002390861511
1369,0.7518903613090515
1370,0.7519803047180176
1371,0.7520701289176941
1372,0.7521597743034363
1373,0.7522493004798889
1374,0.752338707447052
1375,0.7524279356002808
1376,0.75251704454422
1377,0.7526059746742249
1378,0.7526947855949402
1379,0.752783477306366
1380,0.7528719902038574
1381,0.7529603838920593
1382,0.7530486583709717
1383,0.7531367540359497
1384,0.7532247304916382
1385,0.7533125281333923
1386,0.7534002065658569
1387,0.753487765789032
1388,0.7535751461982727
1389,0.7536624073982239
1390,0.7537495493888855
1391,0.7538365125656128
1392,0.7539233565330505
1393,0.7540100812911987
1394,0.7540966272354126
1395,0.7541830539703369
1396,0.7542693614959717
1397,0.7543554902076721
1398,0.754441499710083
1399,0.7545273900032043
1400,0.7546131014823914
1401,0.7546986937522888
1402,0.7547841668128967
1403,0.7548694610595703
1404,0.7549546360969543
1405,0.7550396919250488
1406,0.755124568939209
1407,0.7552093267440796
1408,0.7552939653396606
1409,0.7553784847259521
1410,0.7554628252983093
1411,0.755547046661377
1412,0.755631148815155
1413,0.7557150721549988
1414,0.755798876285553
1415,0.7558825612068176
1416,0.7559661269187927
1417,0.7560495138168335
1418,0.7561327815055847
1419,0.7562159299850464
1420,0.7562988996505737
1421,0.7563817501068115
1422,0.7564644813537598
1423,0.7565470933914185
1424,0.7566295266151428
1425,0.7567118406295776
1426,0.7567940354347229
1427,0.7568761110305786
1428,0.7569580078125
1429,0.7570397853851318
1430,0.7571214437484741
1431,0.7572029829025269
1432,0.75728440284729
1433,0.7573656439781189
1434,0.7574467658996582
1435,0.757527768611908
1436,0.7576086521148682
1437,0.757689356803894
1438,0.7577699422836304
1439,0.7578504085540771
1440,0.7579307556152344
1441,0.758010983467102
1442,0.7580910325050354
1443,0.7581709623336792
1444,0.7582507729530334
1445,0.7583304643630981
1446,0.7584100365638733
1447,0.7584894299507141
1448,0.7585687041282654
1449,0.7586478590965271
1450,0.7587268948554993
1451,0.7588058114051819
1452,0.7588845491409302
1453,0.7589631676673889
1454,0.7590416669845581
1455,0.7591200470924377
1456,0.7591983079910278
1457,0.7592764496803284
1458,0.7593544125556946
1459,0.7594322562217712
1460,0.7595099806785583
1461,0.7595875859260559
1462,0.7596650719642639
1463,0.7597424387931824
1464,0.7598196864128113
1465,0.7598967552185059
1466,0.7599737048149109
1467,0.7600505352020264
1468,0.7601272463798523
1469,0.7602038383483887
1470,0.7602803111076355
1471,0.7603566646575928
1472,0.7604328393936157
1473,0.7605088949203491
1474,0.760584831237793
1475,0.7606606483459473
1476,0.760736346244812
1477,0.7608119249343872
1478,0.7608873844146729
1479,0.760962724685669
1480,0.7610379457473755
1481,0.7611129879951477
1482,0.7611879110336304
1483,0.7612627148628235
1484,0.761337399482727
1485,0.7614119648933411
1486,0.7614864110946655
1487,0.7615607380867004
1488,0.7616349458694458
1489,0.7617090344429016
1490,0.7617830038070679
1491,0.7618568539619446
1492,0.7619305849075317
1493,0.7620041370391846
1494,0.7620775699615479
1495,0.7621508836746216
1496,0.7622240781784058
1497,0.7622971534729004
1498,0.7623701095581055
1499,0.762442946434021
1500,0.762515664100647
1501,0.7625882625579834
1502,0.7626607418060303
1503,0.7627331018447876
1504,0.7628053426742554
1505,0.7628774642944336
1506,0.7629494667053223
1507,0.7630213499069214
1508,0.763093113899231
1509,0.763164758682251
1510,0.7632362842559814
1511,0.7633076906204224
1512,0.7633789777755737
1513,0.7634501457214355
1514,0.7635211944580078
1515,0.7635921239852905
1516,0.7636629343032837
1517,0.7637336254119873
1518,0.7638041973114014
1519,0.7638746500015259
1520,0.7639449834823608
1521,0.7640151977539062
1522,0.7640852928161621
1523,0.7641552686691284
1524,0.7642251253128052
1525,0.7642948627471924
1526,0.76436448097229
1527,0.7644339799880981
1528,0.7645033597946167
1529,0.7645726203918457
1530,0.7646417617797852
1531,0.7647107839584351
1532,0.7647796869277954
1533,0.7648484706878662
1534,0.7649171352386475
1535,0.7649856805801392
1536,0.7650541067123413
1537,0.7651224136352539
1538,0.765190601348877
1539,0.7652586698532104
1540,0.7653266191482544
1541,0.7653944492340088
1542,0.7654621601104736
1543,0.7655297517776489
1544,0.7655972242355347
1545,0.7656645774841309
1546,0.7657318115234375
1547,0.7657989263534546
1548,0.7658659815788269
1549,0.7659329175949097
1550,0.7659997344017029
1551,0.7660664319992065
1552,0.7661330103874207
1553,0.7661994695663452
1554,0.7662658095359802
1555,0.7663320302963257
1556,0.7663981318473816
1557,0.766464114189148
1558,0.7665299773216248
1559,0.766595721244812
1560,0.7666614055633545
1561,0.7667269706726074
1562,0.7667924165725708
1563,0.7668577432632446
1564,0.7669229507446289
1565,0.7669880390167236
1566,0.7670530080795288
1567,0.7671178579330444
1568,0.7671825885772705
1569,0.7672472596168518
1570,0.7673118114471436
1571,0.7673762440681458
1572,0.7674405574798584
1573,0.7675047516822815
1574,0.767568826675415
1575,0.767632782459259
1576,0.7676966190338135
1577,0.7677603960037231
1578,0.7678240537643433
1579,0.7678875923156738
1580,0.7679510116577148
1581,0.7680143117904663
1582,0.7680774927139282
1583,0.7681405544281006
1584,0.7682035565376282
1585,0.7682664394378662
1586,0.7683292031288147
1587,0.7683918476104736
1588,0.768454372882843
1589,0.7685167789459229
1590,0.7685791254043579
1591,0.7686413526535034
1592,0.7687034606933594
1593,0.7687654495239258
1594,0.7688273191452026
1595,0.7688891291618347
1596,0.7689508199691772
1597,0.7690123915672302
1598,0.7690738439559937
1599,0.7691351771354675
1600,0.7691963911056519
1601,0.7692575454711914
1602,0.7693185806274414
1603,0.7693794965744019
1604,0.7694402933120728
1605,0.7695009708404541
1606,0.7695615887641907
1607,0.7696220874786377
1608,0.7696824669837952
1609,0.7697427272796631
1610,0.7698029279708862
1611,0.7698630094528198
1612,0.7699229717254639
1613,0.7699828147888184
1614,0.7700425386428833
1615,0.7701022028923035
1616,0.7701617479324341
1617,0.7702211737632751
1618,0.7702804803848267
1619,0.7703397274017334
1620,0.7703988552093506
1621,0.7704578638076782
1622,0.7705167531967163
1623,0.7705755829811096
1624,0.7706342935562134
1625,0.7706928849220276
1626,0.7707513570785522
1627,0.7708097696304321
1628,0.7708680629730225
1629,0.7709262371063232
1630,0.7709842920303345
1631,0.7710422873497009
1632,0.7711001634597778
1633,0.7711579203605652
1634,0.771215558052063
1635,0.771273136138916
1636,0.7713305950164795
1637,0.7713879346847534
1638,0.7714451551437378
1639,0.7715023159980774
1640,0.7715593576431274
1641,0.7716162800788879
1642,0.7716731429100037
1643,0.7717298865318298
1644,0.7717865109443665
1645,0.7718430161476135
1646,0.7718994617462158
1647,0.7719557881355286
1648,0.7720119953155518
1649,0.7720681428909302
1650,0.772124171257019
1651,0.7721800804138184
1652,0.7722359299659729
1653,0.7722916603088379
1654,0.7723472714424133
1655,0.772402822971344
1656,0.7724582552909851
1657,0.7725135684013367
1658,0.7725688219070435
1659,0.7726239562034607
1660,0.7726789712905884
1661,0.7727338671684265
1662,0.7727887034416199
1663,0.7728434205055237
1664,0.7728980183601379
1665,0.7729525566101074
1666,0.7730069756507874
1667,0.7730613350868225
1668,0.7731155753135681
1669,0.7731696963310242
1670,0.7732237577438354
1671,0.7732776999473572
1672,0.7733315229415894
1673,0.7733852863311768
1674,0.7734389305114746
1675,0.7734924554824829
1676,0.7735459208488464
1677,0.7735992670059204
1678,0.7736524939537048
1679,0.7737056612968445
1680,0.7737587094306946
1681,0.7738116979598999
1682,0.7738645672798157
1683,0.7739173173904419
1684,0.7739700078964233
1685,0.7740225791931152
1686,0.7740750312805176
1687,0.7741274237632751
1688,0.7741796970367432
1689,0.7742319107055664
1690,0.7742840051651001
1691,0.7743359804153442
1692,0.7743878960609436
1693,0.7744396924972534
1694,0.7744914293289185
1695,0.774543046951294
1696,0.7745945453643799
1697,0.774645984172821
1698,0.7746973037719727
1699,0.7747485637664795
1700,0.7747997045516968
1701,0.7748507261276245
1702,0.7749016880989075
1703,0.7749525308609009
1704,0.7750033140182495
1705,0.7750539779663086
1706,0.7751045823097229
1707,0.7751550674438477
1708,0.7752054333686829
1709,0.7752557396888733
1710,0.7753059267997742
1711,0.7753560543060303
1712,0.7754060626029968
1713,0.7754560112953186
1714,0.7755058407783508
1715,0.7755556106567383
1716,0.7756052613258362
1717,0.7756547927856445
1718,0.7757042646408081
1719,0.7757536172866821
1720,0.7758029103279114
1721,0.7758520841598511
1722,0.775901198387146
1723,0.7759501934051514
1724,0.775999128818512
1725,0.776047945022583
1726,0.7760967016220093
1727,0.776145339012146
1728,0.7761938571929932
1729,0.7762423157691956
1730,0.7762906551361084
1731,0.7763389348983765
1732,0.776387095451355
1733,0.7764351963996887
1734,0.7764831781387329
1735,0.7765311002731323
1736,0.7765789031982422
1737,0.7766266465187073
1738,0.7766742706298828
1739,0.7767218351364136
1740,0.7767692804336548
1741,0.7768166661262512
1742,0.7768639326095581
1743,0.7769111394882202
1744,0.7769582271575928
1745,0.7770052552223206
1746,0.7770521640777588
1747,0.7770990133285522
1748,0.7771457433700562
1749,0.7771924138069153
1750,0.7772389650344849
1751,0.7772854566574097
1752,0.7773318290710449
1753,0.7773781418800354
1754,0.7774243950843811
1755,0.7774705290794373
1756,0.7775166034698486
1757,0.7775625586509705
1758,0.7776084542274475
1759,0.777654230594635
1760,0.7776999473571777
1761,0.7777455449104309
1762,0.7777910828590393
1763,0.7778365015983582
1764,0.7778818607330322
1765,0.7779271006584167
1766,0.7779722809791565
1767,0.7780174016952515
1768,0.7780624032020569
1769,0.7781073451042175
1770,0.7781521677970886
1771,0.7781969308853149
1772,0.7782415747642517
1773,0.7782861590385437
1774,0.7783306241035461
1775,0.7783750295639038
1776,0.7784193754196167
1777,0.77846360206604
1778,0.7785077691078186
1779,0.7785518169403076
1780,0.7785958051681519
1781,0.7786396741867065
1782,0.7786834836006165
1783,0.7787272334098816
1784,0.7787708640098572
1785,0.778814435005188
1786,0.7788578867912292
1787,0.7789012789726257
1788,0.7789446115493774
1789,0.7789878249168396
1790,0.779030978679657
1791,0.7790740132331848
1792,0.7791169881820679
1793,0.7791599035263062
1794,0.7792026996612549
1795,0.7792454361915588
1796,0.7792880535125732
1797,0.7793306112289429
1798,0.7793731093406677
1799,0.779415488243103
1800,0.7794578075408936
1801,0.7795000076293945
1802,0.7795421481132507
1803,0.7795842289924622
1804,0.779626190662384
1805,0.7796680927276611
1806,0.7797099351882935
1807,0.7797516584396362
1808,0.7797933220863342
1809,0.7798348665237427
1810,0.7798763513565063
1811,0.7799177765846252
1812,0.7799590826034546
1813,0.7800003290176392
1814,0.780041515827179
1815,0.7800825834274292
1816,0.7801235914230347
1817,0.7801645398139954
1818,0.7802053689956665
1819,0.7802461385726929
1820,0.7802868485450745
1821,0.7803274393081665
1822,0.7803679704666138
1823,0.7804084420204163
1824,0.7804487943649292
1825,0.7804890871047974
1826,0.7805293202400208
1827,0.7805694341659546
1828,0.7806094884872437
1829,0.7806494832038879
1830,0.7806893587112427
1831,0.7807291746139526
1832,0.7807689309120178
1833,0.7808085680007935
1834,0.7808481454849243
1835,0.7808876633644104
1836,0.7809270620346069
1837,0.7809664011001587
1838,0.7810056805610657
1839,0.7810448408126831
1840,0.7810839414596558
1841,0.7811229825019836
1842,0.781161904335022
1843,0.7812007665634155
1844,0.7812395691871643
1845,0.7812783122062683
1846,0.7813169360160828
1847,0.7813555002212524
1848,0.7813940048217773
1849,0.7814323902130127
1850,0.7814707159996033
1851,0.7815089821815491
1852,0.7815471887588501
1853,0.7815852761268616
1854,0.7816233038902283
1855,0.7816612720489502
1856,0.7816991209983826
1857,0.7817369103431702
1858,0.781774640083313
1859,0.781812310218811
1860,0.7818498611450195
1861,0.7818873524665833
1862,0.7819247841835022
1863,0.7819621562957764
1864,0.781999409198761
1865,0.7820366024971008
1866,0.7820737361907959
1867,0.7821108102798462
1868,0.7821477651596069
1869,0.7821846604347229
1870,0.7822214961051941
1871,0.7822582721710205
1872,0.7822949290275574
1873,0.7823315262794495
1874,0.7823680639266968
1875,0.7824045419692993
1876,0.7824409008026123
1877,0.7824772000312805
1878,0.782513439655304
1879,0.7825496196746826
1880,0.7825856804847717
1881,0.7826216816902161
1882,0.7826576232910156
1883,0.7826935052871704
1884,0.7827292680740356
1885,0.7827649712562561
1886,0.7828006148338318
1887,0.7828361988067627
1888,0.7828717231750488
1889,0.7829071283340454
1890,0.7829424738883972
1891,0.7829777598381042
1892,0.7830129861831665
1893,0.7830480933189392
1894,0.7830831408500671
1895,0.7831181287765503
1896,0.7831530570983887
1897,0.7831879258155823
1898,0.7832226753234863
1899,0.7832573652267456
1900,0.7832919955253601
1901,0.7833265662193298
1902,0.7833610773086548
1903,0.7833954691886902
1904,0.7834298014640808
1905,0.7834640741348267
1906,0.7834982872009277
1907,0.783532440662384
1908,0.7835665345191956
1909,0.7836005091667175
1910,0.7836344242095947
1911,0.7836682796478271
1912,0.7837020754814148
1913,0.7837358117103577
1914,0.7837694883346558
1915,0.7838030457496643
1916,0.7838365435600281
1917,0.7838699817657471
1918,0.7839033603668213
1919,0.7839366793632507
1920,0.7839699387550354
1921,0.7840030789375305
1922,0.7840361595153809
1923,0.7840691804885864
1924,0.7841021418571472
1925,0.7841350436210632
1926,0.7841678857803345
1927,0.7842006087303162
1928,0.7842332720756531
1929,0.7842658758163452
1930,0.7842984199523926
1931,0.7843309044837952
1932,0.784363329410553
1933,0.784395694732666
1934,0.7844279408454895
1935,0.7844601273536682
1936,0.7844922542572021
1937,0.7845243215560913
1938,0.7845563292503357
1939,0.7845882773399353
1940,0.7846201658248901
1941,0.7846519947052002
1942,0.7846837043762207
1943,0.7847153544425964
1944,0.7847469449043274
1945,0.7847784757614136
1946,0.784809947013855
1947,0.7848413586616516
1948,0.7848727107048035
1949,0.7849040031433105
1950,0.7849351763725281
1951,0.7849662899971008
1952,0.7849973440170288
1953,0.785028338432312
1954,0.7850592732429504
1955,0.7850901484489441
1956,0.785120964050293
1957,0.7851517200469971
1958,0.7851824164390564
1959,0.785213053226471
1960,0.785243570804596
1961,0.7852740287780762
1962,0.7853044271469116
1963,0.7853347659111023
1964,0.7853650450706482
1965,0.7853952646255493
1966,0.7854254245758057
1967,0.7854555249214172
1968,0.785485565662384
1969,0.785515546798706
1970,0.7855454683303833
1971,0.7855753302574158
1972,0.7856050729751587
1973,0.7856347560882568
1974,0.7856643795967102
1975,0.7856939435005188
1976,0.7857234477996826
1977,0.7857528924942017
1978,0.7857822775840759
1979,0.7858116030693054
1980,0.7858408689498901
1981,0.7858700752258301
1982,0.7858992218971252
1983,0.7859283089637756
1984,0.7859573364257812
1985,0.7859863042831421
1986,0.7860152125358582
1987,0.7860440611839294
1988,0.786072850227356
1989,0.7861015796661377
1990,0.7861301898956299
1991,0.7861587405204773
1992,0.7861872315406799
1993,0.7862156629562378
1994,0.7862440347671509
1995,0.7862723469734192
1996,0.7863005995750427
1997,0.7863287925720215
1998,0.7863569259643555
1999,0.7863849997520447
2000,0.7864130139350891
